product_id,name,category,unit,price,dietary_tags,description,frequently_bought_together
GROC_0110,Chef's Choice Cultured Cream,Dairy & Eggs,1 Gallon,1.74,keto_friendly;vegetarian,Shop Chef's Choice Cultured Cream (1 Gallon). Keywords: dairy  eggs cream chef's choice cultured. Perfect for everyday meals and snacks.,GROC_0984;GROC_0612;GROC_0366
GROC_0111,PureHarvest Cultured Paneer,Dairy & Eggs,250g,6.71,keto_friendly;vegetarian,Shop PureHarvest Cultured Paneer (250g). Keywords: dairy  eggs paneer pureharvest cultured. Perfect for everyday meals and snacks.,GROC_0802
GROC_0112,SunKissed Organic Buttermilk,Dairy & Eggs,2L,9.59,keto_friendly;organic;vegetarian,Shop SunKissed Organic Buttermilk (2L). Keywords: dairy  eggs buttermilk sunkissed organic. Perfect for everyday meals and snacks.,GROC_0149;GROC_0843
GROC_0113,PureHarvest Free-Range Eggs,Dairy & Eggs,100g,5.66,keto_friendly;vegetarian,Shop PureHarvest Free-Range Eggs (100g). Keywords: dairy  eggs eggs pureharvest free-range. Perfect for everyday meals and snacks.,GROC_0541;GROC_0380;GROC_1046
GROC_0114,GreenValley Organic Whipped Cream,Dairy & Eggs,2 lbs,15.51,keto_friendly;organic;vegetarian,Shop GreenValley Organic Whipped Cream (2 lbs). Keywords: dairy  eggs whipped cream greenvalley organic. Perfect for everyday meals and snacks.,GROC_0256;GROC_1099;GROC_0104
GROC_0115,Everyday Basics Gouda Cheese,Dairy & Eggs,250g,12.09,keto_friendly;vegetarian,Shop Everyday Basics Gouda Cheese (250g). Keywords: dairy  eggs cheese everyday basics gouda. Perfect for everyday meals and snacks.,GROC_0020
GROC_0116,FarmFresh Cultured Whipped Cream,Dairy & Eggs,500g,2.62,keto_friendly;vegetarian,Shop FarmFresh Cultured Whipped Cream (500g). Keywords: dairy  eggs whipped cream farmfresh cultured. Perfect for everyday meals and snacks.,GROC_0973
GROC_0117,Daily Delight Premium Cottage Cheese,Dairy & Eggs,250g,7.75,keto_friendly;vegetarian,Shop Daily Delight Premium Cottage Cheese (250g). Keywords: dairy  eggs cottage cheese daily delight premium. Perfect for everyday meals and snacks.,GROC_0806
GROC_0118,Gold Standard Premium Yogurt,Dairy & Eggs,1 lb,14.17,keto_friendly;vegetarian,Shop Gold Standard Premium Yogurt (1 lb). Keywords: dairy  eggs yogurt gold standard premium. Perfect for everyday meals and snacks.,GROC_0178;GROC_1015;GROC_0079
GROC_0119,Value Choice Premium Paneer,Dairy & Eggs,2 lbs,15.41,keto_friendly;vegetarian,Shop Value Choice Premium Paneer (2 lbs). Keywords: dairy  eggs paneer value choice premium. Perfect for everyday meals and snacks.,GROC_1083;GROC_0192;GROC_0468
GROC_0120,FarmFresh Premium Cottage Cheese,Dairy & Eggs,250g,5.15,keto_friendly;vegetarian,Shop FarmFresh Premium Cottage Cheese (250g). Keywords: dairy  eggs cottage cheese farmfresh premium. Perfect for everyday meals and snacks.,GROC_0062;GROC_0901
GROC_0121,Premium Select Organic Yogurt,Dairy & Eggs,250g,5.39,keto_friendly;organic;vegetarian,Shop Premium Select Organic Yogurt (250g). Keywords: dairy  eggs yogurt premium select organic. Perfect for everyday meals and snacks.,GROC_1033;GROC_0828
GROC_0122,GreenValley Organic Cottage Cheese,Dairy & Eggs,500g,9.2,keto_friendly;organic;vegetarian,Shop GreenValley Organic Cottage Cheese (500g). Keywords: dairy  eggs cottage cheese greenvalley organic. Perfect for everyday meals and snacks.,GROC_0672;GROC_0719;GROC_0757
GROC_0123,Everyday Basics Organic Ghee,Dairy & Eggs,500g,23.19,keto_friendly;organic;vegetarian,Shop Everyday Basics Organic Ghee (500g). Keywords: dairy  eggs ghee everyday basics organic. Perfect for everyday meals and snacks.,GROC_0889;GROC_0650;GROC_0936
GROC_0124,Everyday Basics Premium Butter,Dairy & Eggs,250g,11.06,keto_friendly;vegetarian,Shop Everyday Basics Premium Butter (250g). Keywords: dairy  eggs butter everyday basics premium. Perfect for everyday meals and snacks.,GROC_0102;GROC_0133;GROC_0559
GROC_0125,PureHarvest Paneer,Dairy & Eggs,2kg,8.1,keto_friendly;vegetarian,Shop PureHarvest Paneer (2kg). Keywords: dairy  eggs paneer pureharvest . Perfect for everyday meals and snacks.,GROC_0919
GROC_0126,Premium Select Premium Whipped Cream,Dairy & Eggs,500g,15.67,keto_friendly;vegetarian,Shop Premium Select Premium Whipped Cream (500g). Keywords: dairy  eggs whipped cream premium select premium. Perfect for everyday meals and snacks.,GROC_0123
GROC_0127,MorningDew Ghee,Dairy & Eggs,500g,9.16,keto_friendly;vegetarian,Shop MorningDew Ghee (500g). Keywords: dairy  eggs ghee morningdew . Perfect for everyday meals and snacks.,GROC_0419;GROC_0480
GROC_0128,GreenValley Paneer,Dairy & Eggs,1 lb,7.06,keto_friendly;vegetarian,Shop GreenValley Paneer (1 lb). Keywords: dairy  eggs paneer greenvalley . Perfect for everyday meals and snacks.,GROC_0140;GROC_0904
GROC_0129,FarmFresh Cultured Cream,Dairy & Eggs,1 Gallon,2.26,keto_friendly;vegetarian,Shop FarmFresh Cultured Cream (1 Gallon). Keywords: dairy  eggs cream farmfresh cultured. Perfect for everyday meals and snacks.,GROC_0896;GROC_1010
GROC_0130,GreenValley Organic Cream,Dairy & Eggs,1 Gallon,8.7,keto_friendly;organic;vegetarian,Shop GreenValley Organic Cream (1 Gallon). Keywords: dairy  eggs cream greenvalley organic. Perfect for everyday meals and snacks.,GROC_0618
GROC_0131,Chef's Choice Cultured Condensed Milk,Dairy & Eggs,5kg,6.57,keto_friendly;vegetarian,Shop Chef's Choice Cultured Condensed Milk (5kg). Keywords: dairy  eggs condensed milk chef's choice cultured. Perfect for everyday meals and snacks.,GROC_0591
GROC_0132,Everyday Basics Premium Condensed Milk,Dairy & Eggs,5kg,15.69,keto_friendly;vegetarian,Shop Everyday Basics Premium Condensed Milk (5kg). Keywords: dairy  eggs condensed milk everyday basics premium. Perfect for everyday meals and snacks.,GROC_1089;GROC_1021
GROC_0133,Value Choice Organic Butter,Dairy & Eggs,100g,13.99,keto_friendly;organic;vegetarian,Shop Value Choice Organic Butter (100g). Keywords: dairy  eggs butter value choice organic. Perfect for everyday meals and snacks.,GROC_0451
GROC_0134,Gold Standard Skim Milk,Dairy & Eggs,1.5L,6.84,keto_friendly;vegetarian,Shop Gold Standard Skim Milk (1.5L). Keywords: dairy  eggs milk gold standard skim. Perfect for everyday meals and snacks.,GROC_0874;GROC_0336
GROC_0135,MorningDew Premium Cream,Dairy & Eggs,1.5L,6.08,keto_friendly;vegetarian,Shop MorningDew Premium Cream (1.5L). Keywords: dairy  eggs cream morningdew premium. Perfect for everyday meals and snacks.,GROC_0372;GROC_0236;GROC_0700
GROC_0136,SunKissed Ghee,Dairy & Eggs,5kg,11.19,keto_friendly;vegetarian,Shop SunKissed Ghee (5kg). Keywords: dairy  eggs ghee sunkissed . Perfect for everyday meals and snacks.,GROC_0407;GROC_0873;GROC_0763
GROC_0137,Nature's Best Cultured Yogurt,Dairy & Eggs,2kg,6.85,keto_friendly;vegetarian,Shop Nature's Best Cultured Yogurt (2kg). Keywords: dairy  eggs yogurt nature's best cultured. Perfect for everyday meals and snacks.,GROC_0989
GROC_0138,Premium Select Cultured Sour Cream,Dairy & Eggs,100g,8.92,keto_friendly;vegetarian,Shop Premium Select Cultured Sour Cream (100g). Keywords: dairy  eggs sour cream premium select cultured. Perfect for everyday meals and snacks.,GROC_0436;GROC_1004;GROC_0470
GROC_0139,Nature's Best Skim Milk,Dairy & Eggs,1.5L,5.84,keto_friendly;vegetarian,Shop Nature's Best Skim Milk (1.5L). Keywords: dairy  eggs milk nature's best skim. Perfect for everyday meals and snacks.,GROC_0991;GROC_0084
GROC_0140,Value Choice Cultured Yogurt,Dairy & Eggs,1 lb,7.63,keto_friendly;vegetarian,Shop Value Choice Cultured Yogurt (1 lb). Keywords: dairy  eggs yogurt value choice cultured. Perfect for everyday meals and snacks.,GROC_0132;GROC_0444
GROC_0141,PureHarvest Premium Cream,Dairy & Eggs,2L,7.3,keto_friendly;vegetarian,Shop PureHarvest Premium Cream (2L). Keywords: dairy  eggs cream pureharvest premium. Perfect for everyday meals and snacks.,GROC_0769
GROC_0142,Value Choice Premium Cottage Cheese,Dairy & Eggs,5kg,5.26,keto_friendly;vegetarian,Shop Value Choice Premium Cottage Cheese (5kg). Keywords: dairy  eggs cottage cheese value choice premium. Perfect for everyday meals and snacks.,GROC_0239;GROC_0757
GROC_0143,Premium Select Condensed Milk,Dairy & Eggs,1 lb,13.87,keto_friendly;vegetarian,Shop Premium Select Condensed Milk (1 lb). Keywords: dairy  eggs condensed milk premium select . Perfect for everyday meals and snacks.,GROC_0986;GROC_0181;GROC_0706
GROC_0144,SunKissed Organic Sour Cream,Dairy & Eggs,1kg,5.02,keto_friendly;organic;vegetarian,Shop SunKissed Organic Sour Cream (1kg). Keywords: dairy  eggs sour cream sunkissed organic. Perfect for everyday meals and snacks.,GROC_0507;GROC_0323
GROC_0145,Value Choice Cottage Cheese,Dairy & Eggs,5kg,10.98,keto_friendly;vegetarian,Shop Value Choice Cottage Cheese (5kg). Keywords: dairy  eggs cottage cheese value choice . Perfect for everyday meals and snacks.,GROC_0534;GROC_0396;GROC_0741
GROC_0146,Premium Select Organic Eggs,Dairy & Eggs,1 lb,6.46,keto_friendly;organic;vegetarian,Shop Premium Select Organic Eggs (1 lb). Keywords: dairy  eggs eggs premium select organic. Perfect for everyday meals and snacks.,GROC_1080
GROC_0147,Chef's Choice Premium Condensed Milk,Dairy & Eggs,1kg,2.15,keto_friendly;vegetarian,Shop Chef's Choice Premium Condensed Milk (1kg). Keywords: dairy  eggs condensed milk chef's choice premium. Perfect for everyday meals and snacks.,GROC_0930
GROC_0148,Chef's Choice Skim Milk,Dairy & Eggs,1.5L,8.64,keto_friendly;vegetarian,Shop Chef's Choice Skim Milk (1.5L). Keywords: dairy  eggs milk chef's choice skim. Perfect for everyday meals and snacks.,GROC_0859;GROC_0542
GROC_0149,Gold Standard Sour Cream,Dairy & Eggs,500g,7.88,keto_friendly;vegetarian,Shop Gold Standard Sour Cream (500g). Keywords: dairy  eggs sour cream gold standard . Perfect for everyday meals and snacks.,GROC_0624;GROC_0332;GROC_0978
GROC_0150,Gold Standard Premium Cottage Cheese,Dairy & Eggs,100g,4.48,keto_friendly;vegetarian,Shop Gold Standard Premium Cottage Cheese (100g). Keywords: dairy  eggs cottage cheese gold standard premium. Perfect for everyday meals and snacks.,GROC_0497
GROC_0151,Value Choice Whole Milk,Dairy & Eggs,1 Gallon,10.86,keto_friendly;vegetarian,Shop Value Choice Whole Milk (1 Gallon). Keywords: dairy  eggs milk value choice whole. Perfect for everyday meals and snacks.,GROC_0775;GROC_0898
GROC_0152,Gold Standard Paneer,Dairy & Eggs,500g,2.81,keto_friendly;vegetarian,Shop Gold Standard Paneer (500g). Keywords: dairy  eggs paneer gold standard . Perfect for everyday meals and snacks.,GROC_1095;GROC_1015
GROC_0153,Everyday Basics Sour Cream,Dairy & Eggs,5kg,12.92,keto_friendly;vegetarian,Shop Everyday Basics Sour Cream (5kg). Keywords: dairy  eggs sour cream everyday basics . Perfect for everyday meals and snacks.,GROC_0021;GROC_0477;GROC_0777
GROC_0154,Chef's Choice Organic Butter,Dairy & Eggs,2 lbs,14.42,keto_friendly;organic;vegetarian,Shop Chef's Choice Organic Butter (2 lbs). Keywords: dairy  eggs butter chef's choice organic. Perfect for everyday meals and snacks.,GROC_0012;GROC_0281;GROC_0778
GROC_0155,Gold Standard Premium Paneer,Dairy & Eggs,100g,15.84,keto_friendly;vegetarian,Shop Gold Standard Premium Paneer (100g). Keywords: dairy  eggs paneer gold standard premium. Perfect for everyday meals and snacks.,GROC_0878
GROC_0156,Value Choice Paneer,Dairy & Eggs,250g,12.36,keto_friendly;vegetarian,Shop Value Choice Paneer (250g). Keywords: dairy  eggs paneer value choice . Perfect for everyday meals and snacks.,GROC_0210;GROC_0021;GROC_0770
GROC_0157,Nature's Best Organic Whipped Cream,Dairy & Eggs,1kg,4.31,keto_friendly;organic;vegetarian,Shop Nature's Best Organic Whipped Cream (1kg). Keywords: dairy  eggs whipped cream nature's best organic. Perfect for everyday meals and snacks.,GROC_0724;GROC_0241;GROC_0347
GROC_0158,Daily Delight Cultured Butter,Dairy & Eggs,250g,6.4,keto_friendly;vegetarian,Shop Daily Delight Cultured Butter (250g). Keywords: dairy  eggs butter daily delight cultured. Perfect for everyday meals and snacks.,GROC_0463;GROC_0345;GROC_0470
GROC_0159,Essential Free-Range Eggs,Dairy & Eggs,1kg,1.71,keto_friendly;vegetarian,Shop Essential Free-Range Eggs (1kg). Keywords: dairy  eggs eggs essential free-range. Perfect for everyday meals and snacks.,GROC_0144;GROC_0468;GROC_0154
GROC_0160,Gold Standard Cultured Butter,Dairy & Eggs,5kg,12.3,keto_friendly;vegetarian,Shop Gold Standard Cultured Butter (5kg). Keywords: dairy  eggs butter gold standard cultured. Perfect for everyday meals and snacks.,GROC_0218
GROC_0161,Chef's Choice Cultured Buttermilk,Dairy & Eggs,1 Gallon,1.96,keto_friendly;vegetarian,Shop Chef's Choice Cultured Buttermilk (1 Gallon). Keywords: dairy  eggs buttermilk chef's choice cultured. Perfect for everyday meals and snacks.,GROC_0095
GROC_0162,Harvest 2% Milk,Dairy & Eggs,1 Gallon,8.23,keto_friendly;vegetarian,Shop Harvest 2% Milk (1 Gallon). Keywords: dairy  eggs milk harvest 2%. Perfect for everyday meals and snacks.,GROC_0806
GROC_0163,Nature's Best Lactose-Free Milk,Dairy & Eggs,1L,8.04,keto_friendly;vegetarian;lactose_free,Shop Nature's Best Lactose-Free Milk (1L). Keywords: dairy  eggs milk nature's best lactose-free. Perfect for everyday meals and snacks.,GROC_0549;GROC_0711
GROC_0164,MorningDew 2% Milk,Dairy & Eggs,2L,7.9,keto_friendly;vegetarian,Shop MorningDew 2% Milk (2L). Keywords: dairy  eggs milk morningdew 2%. Perfect for everyday meals and snacks.,GROC_0946;GROC_0984
GROC_0165,GreenValley Premium Buttermilk,Dairy & Eggs,1 Gallon,4.44,keto_friendly;vegetarian,Shop GreenValley Premium Buttermilk (1 Gallon). Keywords: dairy  eggs buttermilk greenvalley premium. Perfect for everyday meals and snacks.,GROC_0034;GROC_0734
GROC_0166,PureHarvest Ghee,Dairy & Eggs,100g,10.63,keto_friendly;vegetarian,Shop PureHarvest Ghee (100g). Keywords: dairy  eggs ghee pureharvest . Perfect for everyday meals and snacks.,GROC_0480;GROC_0802;GROC_0505
GROC_0167,OrganicLife Paneer,Dairy & Eggs,1 lb,15.8,keto_friendly;organic;vegetarian,Shop OrganicLife Paneer (1 lb). Keywords: dairy  eggs paneer organiclife . Perfect for everyday meals and snacks.,GROC_0676;GROC_1063;GROC_0744
GROC_0168,PureHarvest Cultured Cream,Dairy & Eggs,2L,4.45,keto_friendly;vegetarian,Shop PureHarvest Cultured Cream (2L). Keywords: dairy  eggs cream pureharvest cultured. Perfect for everyday meals and snacks.,GROC_0203
GROC_0169,Essential Cultured Paneer,Dairy & Eggs,250g,2.05,keto_friendly;vegetarian,Shop Essential Cultured Paneer (250g). Keywords: dairy  eggs paneer essential cultured. Perfect for everyday meals and snacks.,GROC_0246
GROC_0170,OrganicLife Medium Eggs,Dairy & Eggs,500g,15.92,keto_friendly;organic;vegetarian,Shop OrganicLife Medium Eggs (500g). Keywords: dairy  eggs eggs organiclife medium. Perfect for everyday meals and snacks.,GROC_0801;GROC_0586;GROC_0118
GROC_0171,GreenValley Organic Milk,Dairy & Eggs,250ml,8.33,keto_friendly;organic;vegetarian,Shop GreenValley Organic Milk (250ml). Keywords: dairy  eggs milk greenvalley organic. Perfect for everyday meals and snacks.,GROC_0376;GROC_0613
GROC_0172,Chef's Choice Cultured Yogurt,Dairy & Eggs,1 lb,8.49,keto_friendly;vegetarian,Shop Chef's Choice Cultured Yogurt (1 lb). Keywords: dairy  eggs yogurt chef's choice cultured. Perfect for everyday meals and snacks.,GROC_0317;GROC_0001
GROC_0173,FarmFresh Premium Sour Cream,Dairy & Eggs,2kg,10.61,keto_friendly;vegetarian,Shop FarmFresh Premium Sour Cream (2kg). Keywords: dairy  eggs sour cream farmfresh premium. Perfect for everyday meals and snacks.,GROC_0504;GROC_0268
GROC_0174,Gold Standard Free-Range Eggs,Dairy & Eggs,100g,1.34,keto_friendly;vegetarian,Shop Gold Standard Free-Range Eggs (100g). Keywords: dairy  eggs eggs gold standard free-range. Perfect for everyday meals and snacks.,GROC_0051;GROC_1042
GROC_0175,Chef's Choice Medium Eggs,Dairy & Eggs,250g,2.11,keto_friendly;vegetarian,Shop Chef's Choice Medium Eggs (250g). Keywords: dairy  eggs eggs chef's choice medium. Perfect for everyday meals and snacks.,GROC_0706
GROC_0176,Gold Standard Organic Butter,Dairy & Eggs,500g,9.76,keto_friendly;organic;vegetarian,Shop Gold Standard Organic Butter (500g). Keywords: dairy  eggs butter gold standard organic. Perfect for everyday meals and snacks.,GROC_0821;GROC_0360
GROC_0177,Value Choice Cultured Condensed Milk,Dairy & Eggs,5kg,11.01,keto_friendly;vegetarian,Shop Value Choice Cultured Condensed Milk (5kg). Keywords: dairy  eggs condensed milk value choice cultured. Perfect for everyday meals and snacks.,GROC_0220;GROC_0882
GROC_0178,Premium Select Organic Cottage Cheese,Dairy & Eggs,100g,7.83,keto_friendly;organic;vegetarian,Shop Premium Select Organic Cottage Cheese (100g). Keywords: dairy  eggs cottage cheese premium select organic. Perfect for everyday meals and snacks.,GROC_0453;GROC_0444;GROC_0006
GROC_0179,Chef's Choice Ghee,Dairy & Eggs,1kg,8.3,keto_friendly;vegetarian,Shop Chef's Choice Ghee (1kg). Keywords: dairy  eggs ghee chef's choice . Perfect for everyday meals and snacks.,GROC_0428;GROC_0505;GROC_0468
GROC_0180,Essential Premium Sour Cream,Dairy & Eggs,2 lbs,17.08,keto_friendly;vegetarian,Shop Essential Premium Sour Cream (2 lbs). Keywords: dairy  eggs sour cream essential premium. Perfect for everyday meals and snacks.,GROC_0549
GROC_0181,Value Choice Premium Buttermilk,Dairy & Eggs,500ml,13.58,keto_friendly;vegetarian,Shop Value Choice Premium Buttermilk (500ml). Keywords: dairy  eggs buttermilk value choice premium. Perfect for everyday meals and snacks.,GROC_0700;GROC_0598
GROC_0182,Chef's Choice Premium Cottage Cheese,Dairy & Eggs,100g,6.97,keto_friendly;vegetarian,Shop Chef's Choice Premium Cottage Cheese (100g). Keywords: dairy  eggs cottage cheese chef's choice premium. Perfect for everyday meals and snacks.,GROC_0717
GROC_0183,Chef's Choice Cultured Sour Cream,Dairy & Eggs,2 lbs,12.18,keto_friendly;vegetarian,Shop Chef's Choice Cultured Sour Cream (2 lbs). Keywords: dairy  eggs sour cream chef's choice cultured. Perfect for everyday meals and snacks.,GROC_1022;GROC_0010
GROC_0184,Essential Yogurt,Dairy & Eggs,2 lbs,4.81,keto_friendly;vegetarian,Shop Essential Yogurt (2 lbs). Keywords: dairy  eggs yogurt essential . Perfect for everyday meals and snacks.,GROC_0810;GROC_0526;GROC_0788
GROC_0185,SunKissed Cultured Cottage Cheese,Dairy & Eggs,2 lbs,12.85,keto_friendly;vegetarian,Shop SunKissed Cultured Cottage Cheese (2 lbs). Keywords: dairy  eggs cottage cheese sunkissed cultured. Perfect for everyday meals and snacks.,GROC_0603;GROC_0013
GROC_0186,Essential Cultured Sour Cream,Dairy & Eggs,1kg,12.57,keto_friendly;vegetarian,Shop Essential Cultured Sour Cream (1kg). Keywords: dairy  eggs sour cream essential cultured. Perfect for everyday meals and snacks.,GROC_0461;GROC_0992;GROC_0859
GROC_0187,Chef's Choice Cheddar Cheese,Dairy & Eggs,1 lb,15.48,keto_friendly;vegetarian,Shop Chef's Choice Cheddar Cheese (1 lb). Keywords: dairy  eggs cheese chef's choice cheddar. Perfect for everyday meals and snacks.,GROC_0733
GROC_0188,Nature's Best Cottage Cheese,Dairy & Eggs,100g,9.66,keto_friendly;vegetarian,Shop Nature's Best Cottage Cheese (100g). Keywords: dairy  eggs cottage cheese nature's best . Perfect for everyday meals and snacks.,GROC_0116;GROC_0356
